RECORDING_SESSION_LABEL,Participant_ID,Word_Unique_ID,Text_ID,Word_Number,Sentence_Number,Word_In_Sentence_Number,Word,Word_Cleaned,Word_Length,Total_Response_Count,Unique_Count,OrthographicMatch,OrthoMatchModel,IsModalResponse,ModalResponse,ModalResponseCount,Certainty,POS_CLAWS,Word_Content_Or_Function,Word_POS,POSMatch,POSMatchModel,InflectionMatch,InflectionMatchModel,LSA_Context_Score,LSA_Response_Match_Score,IA_ID,IA_LABEL,TRIAL_INDEX,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,IA_AREA,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_.,IA_FIRST_RUN_START_TIME,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_RUN_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_START_TIME
sub02,Sub02,QID6,1,7.0,1.0,7.0,might,might,5.0,39.0,17.0,0.0,0.005625635,0.0,will,13.0,0.333333333,VM0,Content,Verb,0.820512821,0.817398543,0.128205128,0.13932775,0.53,0.313,7,might ,12,613,686,70,154,6132,231.0,10.0,6.0,622.7,121.5,1.0,9.0,2220.0,423.0,2.0,2658.0,0.0282,2220.0,423,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,3.34,12.03,2219.0,2031.0
sub02,Sub02,QID7,1,8.0,1.0,8.0,soon,soon,4.0,40.0,19.0,0.0,0.005514142,0.0,release,9.0,0.225,AV0,Content,Adverb,0.0,0.018092951,,,0.55,0.29075,8,soon ,12,686,746,70,154,5040,179.0,12.0,7.0,733.1,111.9,1.0,10.0,2684.0,347.0,2.0,3038.0,0.0282,2684.0,347,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,2.13,5.62,2683.0,2659.0
sub02,Sub02,QID8,1,9.0,1.0,9.0,invade,invade,6.0,40.0,17.0,0.0,0.005514142,0.0,release,15.0,0.375,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.19,0.12875,9,invade ,12,746,830,70,154,7056,230.0,14.0,8.0,804.3,109.6,1.0,11.0,3064.0,230.0,1.0,3293.0,0.0141,3064.0,230,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,2.15,4.45,3063.0,3039.0
sub02,Sub02,QID9,1,10.0,1.0,10.0,the,the,3.0,40.0,14.0,0.475,0.469689589,1.0,the,19.0,0.475,AT0,Function,Article,0.5,0.497087445,,,0.89,0.0,10,the ,12,830,878,70,154,4032,245.0,18.0,11.0,857.2,109.4,0.0,14.0,4038.0,245.0,1.0,4282.0,0.0141,4038.0,245,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,245.0,3.96,175.67,4037.0,4008.0
sub02,Sub02,QID10,1,11.0,1.0,11.0,smart,smart,5.0,40.0,30.0,0.0,0.005514142,0.0,market,6.0,0.15,AJ0,Content,Adjective,0.125,0.134906151,,,0.39,0.103421053,11,smart ,12,878,949,70,154,5964,125.0,15.0,9.0,883.0,108.9,1.0,12.0,3318.0,283.0,2.0,3781.0,0.0282,3318.0,465,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,2.14,2.54,3317.0,3294.0
sub02,Sub02,QID11,1,12.0,1.0,12.0,watch,watch,5.0,40.0,10.0,0.05,0.048416672,0.0,phone,26.0,0.65,NN1,Content,Noun,0.95,0.941998841,0.8,0.796953929,0.5,0.1855,12,watch ,12,949,1022,70,154,6132,206.0,17.0,10.0,984.0,114.8,1.0,13.0,3802.0,206.0,1.0,4007.0,0.0141,3802.0,511,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,938.0,1.61,0.0,3801.0,3782.0
sub02,Sub02,QID12,1,13.0,1.0,13.0,"space,",space,5.0,40.0,23.0,0.0,0.005514142,0.0,industry,9.0,0.225,NN1,Content,Noun,0.7,0.699473367,0.675,0.674727284,0.21,0.10625,13,"space, ",12,1022,1104,70,154,6888,385.0,21.0,12.0,1043.5,115.0,1.0,17.0,4837.0,385.0,1.0,5221.0,0.0141,4837.0,385,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,1.86,-0.79,4836.0,4816.0
sub02,Sub02,QID13,1,14.0,1.0,14.0,though,though,6.0,40.0,21.0,0.0,0.01107288,0.0,and,9.0,0.225,CJS,Function,Conjunction,0.325,0.325199986,,,0.57,0.0,14,though ,12,1104,1190,70,154,7224,81.0,22.0,13.0,1145.7,121.3,1.0,18.0,5255.0,453.0,3.0,5931.0,0.0423,5255.0,453,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,3.34,-3.44,5254.0,5222.0
sub02,Sub02,QID14,1,15.0,1.0,15.0,the,the,3.0,39.0,19.0,0.051282051,0.056237883,0.0,they,13.0,0.333333333,AT0,Function,Article,0.282051282,0.283145025,,,0.83,0.0,15,the ,12,1190,1238,70,154,4032,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID15,1,16.0,1.0,16.0,company,company,7.0,40.0,25.0,0.2,0.193416758,1.0,company,8.0,0.2,NN1,Content,Noun,0.9,0.894493933,0.65,0.650204589,0.16,0.274615385,16,company ,12,1238,1334,70,154,8064,269.0,25.0,14.0,1238.4,119.3,1.0,19.0,5961.0,544.0,3.0,6539.0,0.0423,5961.0,544,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,2.86,0.31,5960.0,5932.0
sub02,Sub02,QID16,1,17.0,1.0,17.0,is,is,2.0,40.0,12.0,0.125,0.120236188,0.0,has,12.0,0.3,VBZ,Content,Verb,0.975,0.964973399,0.8,0.796953929,0.69,0.5995,17,is ,12,1334,1392,70,154,4872,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID17,1,18.0,1.0,18.0,maintaining,maintaining,11.0,40.0,21.0,0.0,0.005514142,0.0,not,13.0,0.325,VVG,Content,Verb,0.25,0.256842685,0.25,0.257510301,0.26,0.20775,18,maintaining ,12,171,337,154,246,15272,235.0,29.0,16.0,228.8,191.3,0.0,21.0,6768.0,235.0,1.0,7002.0,0.0141,6768.0,517,3,2,1,1.0,2.0,0.0,0.0,0.0,0.0,235.0,3.57,174.78,6767.0,6739.0
sub02,Sub02,QID18,1,19.0,1.0,19.0,its,its,3.0,39.0,19.0,0.102564103,0.10494235,0.0,a,10.0,0.256410256,DPS,Function,Determiner,0.615384615,0.61038569,,,0.53,0.0,19,its ,12,337,386,154,246,4508,99.0,28.0,15.0,351.4,202.7,1.0,20.0,6640.0,99.0,1.0,6738.0,0.0141,6640.0,239,2,2,0,1.0,1.0,1.0,1.0,1.0,2.0,334.0,29.22,-174.93,6639.0,6540.0
sub02,Sub02,QID19,1,20.0,1.0,20.0,customary,customary,9.0,40.0,28.0,0.0,0.005514142,0.0,place,3.0,0.075,AJ0,Content,Adjective,0.15,0.159161123,,,0.3,0.154,20,customary ,12,386,507,154,246,11132,86.0,30.0,17.0,394.4,201.8,1.0,22.0,7039.0,196.0,2.0,7414.0,0.0282,7039.0,828,5,4,0,1.0,2.0,1.0,1.0,1.0,1.0,806.0,5.2,-3.3,7038.0,7003.0
sub02,Sub02,QID20,1,21.0,1.0,21.0,silence.,silence,7.0,40.0,28.0,0.175,0.168951935,1.0,silence,7.0,0.175,NN1,Content,Noun,1.0,0.986296592,0.9,0.893646547,0.41,0.281538462,21,silence. ,12,507,612,154,246,9660,330.0,36.0,18.0,542.6,204.8,1.0,26.0,8165.0,330.0,1.0,8494.0,0.0141,8165.0,732,3,3,0,0.0,0.0,1.0,2.0,1.0,2.0,1176.0,3.29,2.1,8164.0,8138.0
sub02,Sub02,QID21,1,22.0,2.0,1.0,The,the,3.0,39.0,15.0,0.102564103,0.104892569,0.0,apple,11.0,0.282051282,AT0,Function,Article,0.205128205,0.208033157,,,0.88,0.0,22,The ,12,612,661,154,246,4508,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID22,1,23.0,2.0,2.0,watch,watch,5.0,40.0,22.0,0.0,0.005514142,0.0,company,17.0,0.425,NN1,Content,Noun,0.85,0.846157828,0.775,0.772581783,0.5,0.117435897,23,watch ,12,661,734,154,246,6716,141.0,41.0,19.0,691.4,196.5,1.0,31.0,9464.0,141.0,1.0,9604.0,0.0141,9464.0,141,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,3.88,5.94,9463.0,9437.0
sub02,Sub02,QID23,1,24.0,2.0,3.0,doesn't,doesn't,7.0,40.0,13.0,0.025,0.02554349,0.0,space,10.0,0.25,VDZ,Content,Verb,0.5,0.502697117,0.275,0.28196993,0.49,0.3605,24,doesn't ,12,734,830,154,246,8832,217.0,42.0,20.0,754.9,196.2,1.0,32.0,9792.0,217.0,1.0,10008.0,0.0141,9792.0,217,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2.37,-45.65,9791.0,9605.0
sub02,Sub02,QID24,1,25.0,2.0,4.0,have,have,4.0,40.0,23.0,0.275,0.267057509,1.0,have,11.0,0.275,VHI,Content,Verb,0.975,0.964973399,1.0,0.984785277,0.82,0.6315,25,have ,12,830,890,154,246,5520,252.0,43.0,21.0,856.5,202.7,1.0,33.0,10046.0,252.0,1.0,10297.0,0.0141,10046.0,252,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,3.18,0.89,10045.0,10009.0
sub02,Sub02,QID25,1,26.0,2.0,5.0,a,a,1.0,40.0,13.0,0.2,0.199460757,0.0,any,10.0,0.25,AT0,Function,Article,0.675,0.66898821,,,0.89,0.0,26,a ,12,890,914,154,246,2208,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID26,1,27.0,2.0,6.0,microphone,microphone,10.0,40.0,31.0,0.0,0.005514142,0.0,battery,3.0,0.075,NN1,Content,Noun,0.725,0.72401138,0.7,0.699231375,0.23,0.118648649,27,microphone ,12,914,1046,154,246,12144,188.0,44.0,22.0,943.2,205.1,1.0,34.0,10321.0,188.0,1.0,10508.0,0.0141,10321.0,188,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,2.3,1.87,10320.0,10298.0
sub02,Sub02,QID27,1,28.0,2.0,7.0,or,or,2.0,40.0,15.0,0.4,0.395824985,1.0,or,16.0,0.4,CJC,Function,Conjunction,0.525,0.521661168,,,0.73,0.0,28,or ,12,1046,1082,154,246,3312,263.0,46.0,24.0,1075.3,206.8,0.0,36.0,10743.0,263.0,1.0,11005.0,0.0141,10743.0,263,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,263.0,0.73,161.54,10742.0,10729.0
sub02,Sub02,QID28,1,29.0,2.0,8.0,"speaker,",speaker,7.0,40.0,13.0,0.1,0.096048271,0.0,a,23.0,0.575,NN1,Content,Noun,0.4,0.404238249,0.4,0.40458423,0.13,0.231578947,29,"speaker, ",12,1082,1188,154,246,9752,178.0,45.0,23.0,1102.9,211.2,1.0,35.0,10551.0,178.0,1.0,10728.0,0.0141,10551.0,288,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,551.0,5.15,-1.58,10550.0,10509.0
sub02,Sub02,QID29,1,30.0,2.0,9.0,but,but,3.0,40.0,8.0,0.6,0.592817777,1.0,but,24.0,0.6,CJC,Function,Conjunction,0.625,0.619916945,,,0.87,0.0,30,but ,12,1188,1237,154,246,4508,292.0,48.0,25.0,1202.2,210.9,1.0,38.0,11153.0,292.0,1.0,11444.0,0.0141,11153.0,292,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2.69,-0.54,11152.0,11128.0
sub02,Sub02,QID30,1,31.0,2.0,10.0,you,you,3.0,40.0,7.0,0.0,0.01107288,0.0,it,34.0,0.85,PNP,Function,Pronoun,0.875,0.86403494,,,0.7,0.0,31,you ,12,1237,1286,154,246,4508,185.0,49.0,26.0,1253.5,213.8,1.0,39.0,11464.0,185.0,1.0,11648.0,0.0141,11464.0,185,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1.34,-2.39,11463.0,11445.0
sub02,Sub02,QID31,1,32.0,2.0,11.0,can,can,3.0,40.0,7.0,0.7,0.686208264,1.0,can,28.0,0.7,VM0,Content,Verb,1.0,0.986296592,0.8,0.796953929,0.77,0.9045,32,can ,12,1286,1334,154,246,4416,200.0,50.0,27.0,1321.2,220.1,1.0,40.0,11674.0,200.0,1.0,11873.0,0.0141,11674.0,200,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.1,-1.42,11673.0,11649.0
sub02,Sub02,QID32,1,33.0,2.0,12.0,use,use,3.0,40.0,23.0,0.2,0.193416758,1.0,use,8.0,0.2,VVI,Content,Verb,0.8,0.797445569,0.975,0.963657546,0.48,0.43375,33,use ,12,1334,1404,154,246,6440,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID33,1,34.0,2.0,13.0,it,it,2.0,40.0,9.0,0.4,0.395824985,1.0,it,16.0,0.4,PNP,Function,Pronoun,0.425,0.423375894,,,0.92,0.0,34,it ,12,171,230,246,338,5428,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID34,1,35.0,2.0,14.0,to,to,2.0,40.0,8.0,0.475,0.469689589,1.0,to,19.0,0.475,TO0,Function,Infinitive Marker,0.0,0.015078455,,,0.91,0.0,35,to ,12,230,266,246,338,3312,234.0,53.0,30.0,236.1,288.6,0.0,43.0,12336.0,234.0,1.0,12569.0,0.0141,12336.0,234,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,234.0,0.89,178.65,12335.0,12320.0
sub02,Sub02,QID35,1,36.0,2.0,15.0,control,control,7.0,40.0,20.0,0.025,0.02554349,0.0,tell,8.0,0.2,VVI,Content,Verb,0.95,0.941998841,0.95,0.940873776,0.27,0.124358974,36,control ,12,266,362,246,338,8832,208.0,52.0,29.0,271.0,294.3,0.0,42.0,12112.0,208.0,1.0,12319.0,0.0141,12112.0,208,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,442.0,3.11,-177.68,12111.0,12086.0
sub02,Sub02,QID36,1,37.0,2.0,16.0,the,the,3.0,40.0,6.0,0.2,0.199460757,0.0,your,28.0,0.7,AT0,Function,Article,0.925,0.911928722,,,0.9,0.0,37,the ,12,362,409,246,338,4324,115.0,51.0,28.0,382.7,289.7,1.0,41.0,11971.0,115.0,1.0,12085.0,0.0141,11971.0,284,2,2,0,0.0,0.0,1.0,1.0,1.0,1.0,726.0,28.42,-175.75,11970.0,11874.0
sub02,Sub02,QID37,1,38.0,2.0,17.0,music,music,5.0,40.0,23.0,0.05,0.048416672,0.0,phone,7.0,0.175,NN1,Content,Noun,0.9,0.894493933,0.8,0.796953929,0.17,0.148648649,38,music ,12,409,482,246,338,6716,154.0,55.0,31.0,475.5,301.7,1.0,45.0,12816.0,154.0,1.0,12969.0,0.0141,12816.0,154,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2.29,0.24,12815.0,12792.0
sub02,Sub02,QID38,1,39.0,2.0,18.0,on,on,2.0,40.0,10.0,0.45,0.44506337,1.0,on,18.0,0.45,PRP,Function,Preposition,0.6,0.595363274,,,0.88,0.0,39,on ,12,482,517,246,338,3220,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID39,1,40.0,2.0,19.0,your,your,4.0,40.0,4.0,0.775,0.764795002,1.0,your,31.0,0.775,DPS,Function,Determiner,0.975,0.958474538,,,0.52,0.0,40,your ,12,517,578,246,338,5612,154.0,56.0,32.0,574.4,295.6,1.0,46.0,13004.0,154.0,1.0,13157.0,0.0141,13004.0,154,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,3.14,4.68,13003.0,12970.0
sub02,Sub02,QID40,1,41.0,2.0,20.0,phone.,phone,5.0,40.0,9.0,0.325,0.316280085,1.0,phone,13.0,0.325,NN1,Content,Noun,0.95,0.941998841,0.925,0.917433088,0.3,0.634782609,41,phone. ,12,578,660,246,338,7544,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID41,1,42.0,3.0,1.0,You,you,3.0,40.0,14.0,0.0,0.01107288,0.0,the,8.0,0.2,PNP,Function,Pronoun,0.2,0.202960219,,,0.82,0.0,42,You ,12,660,710,246,338,4600,147.0,58.0,34.0,700.8,289.7,0.0,48.0,13575.0,147.0,1.0,13721.0,0.0141,13575.0,147,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,147.0,0.45,-170.44,13574.0,13564.0
sub02,Sub02,QID42,1,43.0,3.0,2.0,can,can,3.0,40.0,11.0,0.675,0.661573841,1.0,can,27.0,0.675,VM0,Content,Verb,0.975,0.964973399,0.875,0.869648593,0.82,0.86675,43,can ,12,710,758,246,338,4416,143.0,57.0,33.0,713.6,282.6,1.0,47.0,13421.0,143.0,1.0,13563.0,0.0141,13421.0,143,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,290.0,5.43,-1.37,13420.0,13249.0
sub02,Sub02,QID43,1,44.0,3.0,3.0,glance,glance,6.0,40.0,9.0,0.0,0.005514142,0.0,also,26.0,0.65,VVI,Content,Verb,0.25,0.256842685,1.0,0.984785277,0.46,0.227,44,glance ,12,758,842,246,338,7728,166.0,59.0,35.0,761.8,290.7,1.0,49.0,13740.0,166.0,1.0,13905.0,0.0141,13740.0,382,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,166.0,1.31,0.29,13739.0,13722.0
sub02,Sub02,QID44,1,45.0,3.0,4.0,at,at,2.0,40.0,2.0,0.975,0.957537366,1.0,at,39.0,0.975,PRP,Function,Preposition,0.975,0.958474538,,,0.84,0.0,45,at ,12,842,878,246,338,3312,154.0,70.0,45.0,843.4,309.7,0.0,60.0,17043.0,154.0,1.0,17196.0,0.0141,17043.0,154,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,370.0,16.28,4.06,17042.0,16664.0
sub02,Sub02,QID45,1,46.0,3.0,5.0,the,the,3.0,40.0,7.0,0.575,0.568198554,1.0,the,23.0,0.575,AT0,Function,Article,0.9,0.888076753,,,0.87,0.0,46,the ,12,878,925,246,338,4324,248.0,60.0,36.0,882.3,291.2,1.0,50.0,13934.0,248.0,1.0,14181.0,0.0141,13934.0,248,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,3.6,1.04,13933.0,13906.0
sub02,Sub02,QID46,1,47.0,3.0,6.0,watch,watch,5.0,40.0,8.0,0.5,0.488907857,1.0,watch,20.0,0.5,NN1,Content,Noun,1.0,0.986296592,0.975,0.963657546,0.55,0.68375,47,watch ,12,925,998,246,338,6716,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID47,1,48.0,3.0,7.0,face,face,4.0,40.0,8.0,0.025,0.02554349,0.0,and,20.0,0.5,NN1,Content,Noun,0.05,0.06312702,0.05,0.064527396,0.45,0.47075,48,face ,12,998,1058,246,338,5520,172.0,61.0,37.0,1001.2,291.4,1.0,51.0,14222.0,172.0,1.0,14393.0,0.0141,14222.0,172,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.86,0.58,14221.0,14182.0
sub02,Sub02,QID48,1,49.0,3.0,8.0,to,to,2.0,40.0,8.0,0.3,0.297467703,0.0,and,21.0,0.525,TO0,Function,Preposition,0.0,0.015078455,,,0.9,0.0,49,to ,12,1058,1093,246,338,3220,181.0,63.0,39.0,1087.1,289.0,0.0,53.0,14635.0,181.0,1.0,14815.0,0.0141,14635.0,181,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,181.0,0.84,172.81,14634.0,14620.0
sub02,Sub02,QID49,1,50.0,3.0,9.0,view,view,4.0,40.0,9.0,0.0,0.005514142,0.0,see,21.0,0.525,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.28,0.1685,50,view ,12,1093,1155,246,338,5704,181.0,62.0,38.0,1115.9,291.4,1.0,52.0,14439.0,181.0,1.0,14619.0,0.0141,14439.0,181,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,362.0,3.74,-0.05,14438.0,14394.0
sub02,Sub02,QID50,1,51.0,3.0,10.0,the,the,3.0,40.0,9.0,0.6,0.592817777,1.0,the,24.0,0.6,AT0,Function,Article,0.825,0.815600105,,,0.88,0.0,51,the ,12,1155,1202,246,338,4324,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID51,1,52.0,3.0,11.0,artist,artist,6.0,40.0,12.0,0.0,0.005514142,0.0,time,20.0,0.5,NN1,Content,Noun,0.975,0.964973399,0.9,0.893646547,0.16,0.09,52,artist ,12,1202,1286,246,338,7728,292.0,64.0,40.0,1212.3,291.6,1.0,54.0,14843.0,292.0,1.0,15134.0,0.0141,14843.0,292,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,3.27,-0.39,14842.0,14816.0
sub02,Sub02,QID52,1,53.0,3.0,12.0,and,and,3.0,40.0,9.0,0.475,0.469689589,1.0,and,19.0,0.475,CJC,Function,Conjunction,0.625,0.619916945,,,0.88,0.0,53,and ,12,1286,1357,246,338,6532,451.0,65.0,41.0,1290.9,298.0,1.0,55.0,15158.0,451.0,1.0,15608.0,0.0141,15158.0,451,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,2.13,-6.74,15157.0,15135.0
sub02,Sub02,QID53,1,54.0,3.0,13.0,title,title,5.0,40.0,10.0,0.15,0.144550466,0.0,song,20.0,0.5,NN1,Content,Noun,0.85,0.846157828,0.85,0.845509084,0.21,0.2295,54,title ,12,172,266,338,422,7896,226.0,68.0,44.0,243.3,382.2,0.0,58.0,16024.0,226.0,1.0,16249.0,0.0141,16024.0,226,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,226.0,0.62,178.33,16023.0,16012.0
sub02,Sub02,QID54,1,55.0,3.0,14.0,of,of,2.0,40.0,5.0,0.875,0.862333789,1.0,of,35.0,0.875,PRF,Function,Preposition,0.9,0.888076753,,,0.86,0.0,55,of ,12,266,302,338,422,3024,163.0,67.0,43.0,272.4,385.1,0.0,57.0,15849.0,163.0,1.0,16011.0,0.0141,15849.0,163,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,389.0,3.0,178.83,15848.0,15822.0
sub02,Sub02,QID55,1,56.0,3.0,15.0,a,a,1.0,40.0,4.0,0.025,0.032023604,0.0,the,37.0,0.925,AT0,Function,Article,0.975,0.958474538,,,0.91,0.0,56,a ,12,302,326,338,422,2016,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub02,Sub02,QID56,1,57.0,3.0,16.0,song.,song,4.0,40.0,3.0,0.95,0.930350315,1.0,song,38.0,0.95,NN1,Content,Noun,1.0,0.986296592,1.0,0.984785277,0.31,0.96475,57,song. ,12,326,417,338,422,7644,117.0,66.0,42.0,381.4,386.6,1.0,56.0,15705.0,117.0,1.0,15821.0,0.0141,15705.0,501,2,2,0,0.0,0.0,1.0,2.0,1.0,2.0,1260.0,27.61,-174.25,15704.0,15609.0
sub02,Sub02,,1,,,,,,,,,,,,,,,,,,,,,,,,1,There ,12,171,266,70,154,7980,141.0,3.0,2.0,264.7,97.9,0.0,3.0,465.0,141.0,1.0,605.0,0.0141,465.0,141,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,141.0,0.59,-175.0,464.0,453.0
sub04,Sub03,QID1,1,2.0,1.0,2.0,are,are,3.0,40.0,9.0,0.4,0.390221218,1.0,are,16.0,0.4,VBB,Content,Verb,0.875,0.870389847,0.6,0.601117574,0.67,0.78225,2,are ,52,266,314,70,154,4032,136.0,5.0,4.0,310.1,120.8,0.0,5.0,775.0,136.0,1.0,910.0,0.0114,775.0,136,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,136.0,2.37,-178.29,774.0,749.0
sub04,Sub03,QID2,1,3.0,1.0,3.0,now,now,3.0,40.0,17.0,0.0,0.005514142,0.0,many,20.0,0.5,AV0,Content,Adverb,0.075,0.086807051,,,0.64,0.48025,3,now ,52,314,363,70,154,4116,192.0,3.0,2.0,356.1,115.6,1.0,3.0,439.0,192.0,1.0,630.0,0.0114,439.0,192,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,3.22,-0.49,438.0,411.0
sub04,Sub03,QID3,1,4.0,1.0,4.0,rumblings,rumblings,9.0,40.0,20.0,0.0,0.005514142,0.0,many,11.0,0.275,NN2,Content,Noun,0.05,0.06312702,0.025,0.041544127,0.18,0.106153846,4,rumblings ,52,363,482,70,154,9996,99.0,4.0,3.0,385.0,120.5,1.0,4.0,650.0,99.0,1.0,748.0,0.0114,650.0,99,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,235.0,1.14,-1.56,649.0,631.0
sub04,Sub03,QID4,1,5.0,1.0,5.0,that,that,4.0,40.0,13.0,0.075,0.07848559,0.0,in,16.0,0.4,CJT,Function,Conjunction,0.025,0.036213555,,,0.92,0.0,5,that ,52,482,541,70,154,4956,200.0,6.0,5.0,537.7,117.0,1.0,6.0,954.0,200.0,1.0,1153.0,0.0114,954.0,200,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,7.12,2.86,953.0,911.0
sub04,Sub03,QID5,1,6.0,1.0,6.0,Apple,apple,5.0,40.0,20.0,0.0,0.005514142,0.0,are,7.0,0.175,NN1,Content,Noun,0.25,0.256842685,0.225,0.233084455,0.3,0.1925,6,Apple ,52,541,613,70,154,6048,180.0,7.0,6.0,608.4,118.7,1.0,7.0,1179.0,180.0,1.0,1358.0,0.0114,1179.0,180,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2.35,5.83,1178.0,1154.0
sub04,Sub03,QID6,1,7.0,1.0,7.0,might,might,5.0,39.0,17.0,0.0,0.005625635,0.0,will,13.0,0.333333333,VM0,Content,Verb,0.820512821,0.817398543,0.128205128,0.13932775,0.53,0.313,7,might ,52,613,686,70,154,6132,209.0,8.0,7.0,662.3,125.9,1.0,8.0,1380.0,209.0,1.0,1588.0,0.0114,1380.0,471,2,2,0,1.0,1.0,0.0,0.0,0.0,0.0,209.0,1.77,-5.99,1379.0,1359.0
sub04,Sub03,QID7,1,8.0,1.0,8.0,soon,soon,4.0,40.0,19.0,0.0,0.005514142,0.0,release,9.0,0.225,AV0,Content,Adverb,0.0,0.018092951,,,0.55,0.29075,8,soon ,52,686,746,70,154,5040,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,
sub04,Sub03,QID8,1,9.0,1.0,9.0,invade,invade,6.0,40.0,17.0,0.0,0.005514142,0.0,release,15.0,0.375,VVI,Content,Verb,1.0,0.986296592,1.0,0.984785277,0.19,0.12875,9,invade ,52,746,830,70,154,7056,225.0,9.0,8.0,754.9,118.6,1.0,9.0,1617.0,366.0,2.0,2000.0,0.0227,1617.0,798,5,4,0,1.0,3.0,0.0,0.0,1.0,1.0,366.0,3.05,3.66,1616.0,1589.0
